,Stock,Ticker,Date,Open,High,Low,Close,Adj Close,Volume
869,Symantec Corporation,SYMC,2019-06-27,20.89,21.28,20.73,21.09,21.09,4610300.0
870,Symantec Corporation,SYMC,2019-06-28,21.15,21.82,21.15,21.76,21.76,9064500.0
871,Symantec Corporation,SYMC,2019-07-01,22.1,22.3,21.88,22.06,22.06,4408500.0
872,Symantec Corporation,SYMC,2019-07-02,22.05,22.3,21.94,22.1,22.1,5967600.0
873,Symantec Corporation,SYMC,2019-07-03,25.48,25.54,24.95,25.1,25.1,40299700.0
874,Symantec Corporation,SYMC,2019-07-05,24.9,25.1,24.88,25.0,25.0,12122200.0
875,Symantec Corporation,SYMC,2019-07-08,25.93,26.07,25.54,25.61,25.61,20054900.0
876,Symantec Corporation,SYMC,2019-07-09,25.59,25.75,25.49,25.56,25.56,12776600.0
877,Symantec Corporation,SYMC,2019-07-10,25.55,26.0,25.44,25.8,25.8,16943500.0
878,Symantec Corporation,SYMC,2019-07-11,25.83,25.87,25.38,25.44,25.44,8255500.0
879,Symantec Corporation,SYMC,2019-07-12,25.52,25.64,25.45,25.57,25.57,13338500.0
880,Symantec Corporation,SYMC,2019-07-15,22.0,22.84,21.56,22.84,22.84,44445600.0
881,Symantec Corporation,SYMC,2019-07-16,22.66,23.65,22.5,23.57,23.57,10922200.0
882,Symantec Corporation,SYMC,2019-07-17,23.6,23.63,22.66,22.68,22.68,8574300.0
883,Symantec Corporation,SYMC,2019-07-18,22.62,23.08,22.56,23.0,23.0,6762600.0
884,Symantec Corporation,SYMC,2019-07-19,23.14,23.27,22.19,22.27,22.27,11704600.0
885,Symantec Corporation,SYMC,2019-07-22,22.25,23.0,22.05,22.71,22.71,9252500.0
886,Symantec Corporation,SYMC,2019-07-23,22.75,22.88,22.42,22.81,22.81,6370900.0
887,Symantec Corporation,SYMC,2019-07-24,22.77,22.87,22.66,22.69,22.69,3703800.0
888,Broadcom Inc.,AVGO,2019-06-20,282.51,285.45,277.16,279.05,276.4,5729100.0
889,Broadcom Inc.,AVGO,2019-06-21,276.61,281.0,273.96,273.99,273.99,4539900.0
890,Broadcom Inc.,AVGO,2019-06-24,275.52,279.45,275.0,279.2,279.2,2050600.0
891,Broadcom Inc.,AVGO,2019-06-25,279.16,282.88,276.02,276.51,276.51,2443600.0
892,Broadcom Inc.,AVGO,2019-06-26,278.58,284.03,278.1,281.44,281.44,2477400.0
893,Broadcom Inc.,AVGO,2019-06-27,282.93,288.45,282.23,285.71,285.71,2181300.0
894,Broadcom Inc.,AVGO,2019-06-28,287.86,289.3,284.82,287.86,287.86,4926500.0
895,Broadcom Inc.,AVGO,2019-07-01,301.68,305.75,296.33,300.35,300.35,4495600.0
896,Broadcom Inc.,AVGO,2019-07-02,298.88,300.67,293.9,295.33,295.33,1901100.0
897,Broadcom Inc.,AVGO,2019-07-03,283.7,288.78,283.02,284.89,284.89,4941100.0
898,Broadcom Inc.,AVGO,2019-07-05,283.65,285.44,281.97,282.66,282.66,2456500.0
899,Broadcom Inc.,AVGO,2019-07-08,280.0,281.19,274.39,274.96,274.96,3429100.0
900,Broadcom Inc.,AVGO,2019-07-09,273.45,275.98,272.41,275.53,275.53,2613100.0
901,Broadcom Inc.,AVGO,2019-07-10,277.86,278.8,274.0,274.5,274.5,3013400.0
902,Broadcom Inc.,AVGO,2019-07-11,275.24,277.45,272.95,276.06,276.06,2071200.0
903,Broadcom Inc.,AVGO,2019-07-12,276.38,285.93,276.38,285.39,285.39,2197100.0
904,Broadcom Inc.,AVGO,2019-07-15,291.1,294.49,287.27,288.34,288.34,3033400.0
905,Broadcom Inc.,AVGO,2019-07-16,286.99,287.79,282.39,284.13,284.13,1461700.0
906,Broadcom Inc.,AVGO,2019-07-17,285.56,287.29,283.19,285.08,285.08,1545300.0
907,Broadcom Inc.,AVGO,2019-07-18,286.18,290.3,283.8,289.78,289.78,1937000.0
908,Broadcom Inc.,AVGO,2019-07-19,291.83,293.16,289.53,290.0,290.0,2204700.0
909,Broadcom Inc.,AVGO,2019-07-22,293.0,299.99,292.24,296.15,296.15,3390500.0
910,Broadcom Inc.,AVGO,2019-07-23,299.5,302.36,299.21,300.78,300.78,1969200.0
911,Broadcom Inc.,AVGO,2019-07-24,301.2,304.88,300.5,303.77,303.77,1900600.0
912,Tellurian Inc.,TELL,2019-06-20,8.35,8.42,8.06,8.14,8.14,1202200.0
913,Tellurian Inc.,TELL,2019-06-21,8.13,8.26,7.8,7.82,7.82,4072300.0
914,Tellurian Inc.,TELL,2019-06-24,7.82,7.9,7.31,7.64,7.64,2047000.0
915,Tellurian Inc.,TELL,2019-06-25,7.66,7.84,7.59,7.63,7.63,1043700.0
916,Tellurian Inc.,TELL,2019-06-26,7.75,8.0,7.72,7.78,7.78,1067000.0
917,Tellurian Inc.,TELL,2019-06-27,7.78,7.88,7.68,7.77,7.77,809400.0
918,Tellurian Inc.,TELL,2019-06-28,7.8,7.94,7.73,7.85,7.85,2289900.0
919,Tellurian Inc.,TELL,2019-07-01,7.9,8.03,7.65,7.71,7.71,1198300.0
920,Tellurian Inc.,TELL,2019-07-02,7.7,7.78,7.26,7.31,7.31,1522800.0
921,Tellurian Inc.,TELL,2019-07-03,7.35,7.37,7.17,7.22,7.22,1152000.0
922,Tellurian Inc.,TELL,2019-07-05,7.2,7.58,7.2,7.52,7.52,1458100.0
923,Tellurian Inc.,TELL,2019-07-08,7.52,7.65,7.25,7.36,7.36,2528400.0
924,Tellurian Inc.,TELL,2019-07-09,7.39,7.57,7.24,7.57,7.57,1142800.0
925,Tellurian Inc.,TELL,2019-07-10,7.64,8.29,7.49,7.75,7.75,2695800.0
926,Tellurian Inc.,TELL,2019-07-11,7.85,8.57,7.85,8.12,8.12,3307700.0
927,Tellurian Inc.,TELL,2019-07-12,8.36,8.4,8.13,8.23,8.23,2401900.0
928,Tellurian Inc.,TELL,2019-07-15,8.23,8.28,7.66,7.79,7.79,1900000.0
929,Tellurian Inc.,TELL,2019-07-16,7.79,8.02,7.59,7.7,7.7,2491500.0
930,Tellurian Inc.,TELL,2019-07-17,7.49,7.49,6.5,6.67,6.67,6404100.0
931,Tellurian Inc.,TELL,2019-07-18,6.87,7.09,6.75,7.03,7.03,3311800.0
932,Tellurian Inc.,TELL,2019-07-19,7.1,7.33,7.03,7.26,7.26,2396600.0
933,Tellurian Inc.,TELL,2019-07-22,7.3,7.44,7.05,7.16,7.16,1658000.0
934,Tellurian Inc.,TELL,2019-07-23,7.16,7.24,6.94,7.08,7.08,1773300.0
935,Tellurian Inc.,TELL,2019-07-24,7.08,7.22,7.01,7.17,7.17,1167000.0
936,Target,TGT,2019-06-20,86.66,86.69,85.48,86.21,86.21,3814800.0
937,Target,TGT,2019-06-21,86.36,88.6,86.06,87.6,87.6,7847600.0
938,Target,TGT,2019-06-24,87.46,87.99,86.45,86.72,86.72,3059000.0
939,Target,TGT,2019-06-25,87.14,87.25,85.56,85.7,85.7,5061300.0
940,Target,TGT,2019-06-26,86.06,86.6,85.53,85.59,85.59,2978100.0
941,Target,TGT,2019-06-27,85.61,86.19,85.29,85.87,85.87,2941600.0
942,Target,TGT,2019-06-28,85.8,87.13,85.75,86.61,86.61,5284100.0
943,Target,TGT,2019-07-01,87.55,88.84,86.01,86.94,86.94,4780700.0
944,Target,TGT,2019-07-02,86.91,87.05,86.24,87.04,87.04,2323600.0
945,Target,TGT,2019-07-03,87.5,87.98,87.42,87.9,87.9,1532900.0
946,Target,TGT,2019-07-05,87.75,88.78,87.44,88.64,88.64,2032000.0
947,Target,TGT,2019-07-08,88.55,89.41,87.95,88.91,88.91,4734400.0
948,Target,TGT,2019-07-09,88.47,89.4,87.8,87.8,87.8,3986900.0
949,Target,TGT,2019-07-10,87.85,88.0,85.68,85.85,85.85,5638400.0
950,Target,TGT,2019-07-11,86.4,87.22,86.06,86.47,86.47,5307700.0
951,Target,TGT,2019-07-12,87.05,88.88,86.73,87.53,87.53,4732000.0
952,Target,TGT,2019-07-15,87.55,88.21,86.45,86.8,86.8,3174200.0
953,Target,TGT,2019-07-16,87.42,88.82,87.1,88.31,88.31,5276900.0
954,Target,TGT,2019-07-17,88.05,88.12,87.21,87.86,87.86,3671100.0
955,Target,TGT,2019-07-18,87.51,88.52,87.03,88.5,88.5,3847900.0
956,Target,TGT,2019-07-19,88.84,89.14,88.0,88.01,88.01,3420400.0
957,Target,TGT,2019-07-22,88.25,88.64,86.88,87.22,87.22,2850200.0
958,Target,TGT,2019-07-23,87.75,88.56,86.69,88.54,88.54,4304000.0
959,Target,TGT,2019-07-24,88.02,89.51,87.72,89.09,89.09,3204700.0
960,Paypal,PYPL,2019-06-20,118.85,119.95,117.84,118.79,118.79,5437500.0
961,Paypal,PYPL,2019-06-21,116.08,117.28,115.97,116.21,116.21,10651500.0
962,Paypal,PYPL,2019-06-24,116.51,116.77,115.66,116.5,116.5,3369800.0
963,Paypal,PYPL,2019-06-25,116.58,116.96,113.39,114.44,114.44,5393700.0
964,Paypal,PYPL,2019-06-26,115.7,116.38,114.11,114.15,114.15,4637300.0
965,Paypal,PYPL,2019-06-27,114.51,114.87,113.08,113.67,113.67,5139300.0
966,Paypal,PYPL,2019-06-28,114.24,114.62,113.33,114.46,114.46,6679800.0
967,Paypal,PYPL,2019-07-01,116.72,116.75,114.35,115.03,115.03,5709700.0
968,Paypal,PYPL,2019-07-02,115.18,116.2,114.58,116.17,116.17,4153900.0
969,Paypal,PYPL,2019-07-03,116.88,117.72,116.06,117.68,117.68,3288900.0
970,Paypal,PYPL,2019-07-05,116.54,117.4,114.69,117.16,117.16,3801700.0
971,Paypal,PYPL,2019-07-08,116.34,117.22,115.14,116.95,116.95,4983600.0
972,Paypal,PYPL,2019-07-09,116.37,118.62,116.25,118.37,118.37,4739000.0
973,Paypal,PYPL,2019-07-10,119.11,120.2,118.78,119.64,119.64,5879700.0
974,Paypal,PYPL,2019-07-11,120.17,120.75,119.24,120.65,120.65,4999700.0
975,Paypal,PYPL,2019-07-12,120.92,121.0,119.31,120.12,120.12,4540300.0
976,Paypal,PYPL,2019-07-15,120.77,121.04,119.8,120.9,120.9,3721000.0
977,Paypal,PYPL,2019-07-16,121.1,121.48,119.53,119.71,119.71,4006600.0
978,Paypal,PYPL,2019-07-17,119.65,119.99,118.8,118.81,118.81,4627500.0
979,Paypal,PYPL,2019-07-18,118.99,120.8,118.63,119.87,119.87,4440700.0
980,Paypal,PYPL,2019-07-19,120.74,121.36,118.6,118.63,118.63,4916200.0
981,Paypal,PYPL,2019-07-22,118.99,119.21,118.12,118.69,118.69,5676600.0
982,Paypal,PYPL,2019-07-23,119.42,120.27,118.69,120.22,120.22,5016000.0
983,Paypal,PYPL,2019-07-24,120.0,121.33,118.93,121.3,121.3,8925300.0
984,FedEx Corporation,FDX,2019-06-20,168.39,169.54,166.79,168.5,167.85,2087400.0
985,FedEx Corporation,FDX,2019-06-21,167.73,168.06,165.13,165.35,165.35,2527500.0
986,FedEx Corporation,FDX,2019-06-24,164.0,164.98,160.58,160.9,160.9,3563700.0
987,FedEx Corporation,FDX,2019-06-25,159.97,160.0,155.98,155.98,155.98,4793100.0
988,FedEx Corporation,FDX,2019-06-26,156.45,161.26,153.51,159.92,159.92,6247600.0
989,FedEx Corporation,FDX,2019-06-27,160.4,164.35,160.04,163.31,163.31,3460900.0
990,FedEx Corporation,FDX,2019-06-28,164.23,166.39,164.0,164.19,164.19,5311700.0
991,FedEx Corporation,FDX,2019-07-01,168.02,168.02,161.56,162.97,162.97,2346800.0
992,FedEx Corporation,FDX,2019-07-02,163.07,163.23,159.51,159.79,159.79,1860200.0
993,FedEx Corporation,FDX,2019-07-03,160.39,161.53,159.34,161.42,161.42,1180600.0
994,FedEx Corporation,FDX,2019-07-05,161.08,162.42,159.52,161.97,161.97,1125300.0
995,FedEx Corporation,FDX,2019-07-08,160.26,161.72,159.04,160.82,160.82,1586300.0
996,FedEx Corporation,FDX,2019-07-09,159.41,159.94,158.69,159.19,159.19,1218000.0
997,FedEx Corporation,FDX,2019-07-10,162.17,162.82,159.76,159.99,159.99,2077600.0
998,FedEx Corporation,FDX,2019-07-11,160.11,163.36,159.76,162.6,162.6,2499000.0
999,FedEx Corporation,FDX,2019-07-12,164.63,168.44,164.31,167.47,167.47,3310800.0
1000,FedEx Corporation,FDX,2019-07-15,167.51,168.85,166.27,167.9,167.9,2021800.0
1001,FedEx Corporation,FDX,2019-07-16,168.82,172.96,168.82,169.79,169.79,2744100.0
1002,FedEx Corporation,FDX,2019-07-17,169.57,169.78,164.74,165.05,165.05,3074900.0
1003,FedEx Corporation,FDX,2019-07-18,164.64,166.5,163.76,165.38,165.38,1681600.0
1004,FedEx Corporation,FDX,2019-07-19,166.17,168.87,166.15,167.13,167.13,2067200.0
1005,FedEx Corporation,FDX,2019-07-22,168.54,171.13,168.24,169.55,169.55,2130700.0
1006,FedEx Corporation,FDX,2019-07-23,171.0,173.95,171.0,173.77,173.77,2866400.0
1007,FedEx Corporation,FDX,2019-07-24,174.79,178.5,174.42,176.01,176.01,2678500.0
1008,Costco Wholesale Corporation,COST,2019-06-20,265.0,267.79,264.55,267.35,267.35,1745100.0
1009,Costco Wholesale Corporation,COST,2019-06-21,266.77,268.94,265.99,266.13,266.13,2964000.0
1010,Costco Wholesale Corporation,COST,2019-06-24,267.31,267.97,266.52,266.77,266.77,1586100.0
1011,Costco Wholesale Corporation,COST,2019-06-25,266.71,267.08,265.36,266.36,266.36,1182400.0
1012,Costco Wholesale Corporation,COST,2019-06-26,266.45,266.82,264.34,264.41,264.41,1334400.0
1013,Costco Wholesale Corporation,COST,2019-06-27,264.9,266.48,262.99,265.58,265.58,1122900.0
1014,Costco Wholesale Corporation,COST,2019-06-28,265.5,266.39,263.36,264.26,264.26,1952500.0
1015,Costco Wholesale Corporation,COST,2019-07-01,266.43,267.0,261.84,263.55,263.55,1955800.0
1016,Costco Wholesale Corporation,COST,2019-07-02,263.92,265.57,261.67,265.47,265.47,1201300.0
1017,Costco Wholesale Corporation,COST,2019-07-03,265.14,269.16,265.14,269.14,269.14,986500.0
1018,Costco Wholesale Corporation,COST,2019-07-05,268.2,268.61,266.27,268.25,268.25,1081500.0
1019,Costco Wholesale Corporation,COST,2019-07-08,268.33,269.69,267.35,269.4,269.4,1236000.0
1020,Costco Wholesale Corporation,COST,2019-07-09,269.36,270.78,268.49,269.97,269.97,1400300.0
1021,Costco Wholesale Corporation,COST,2019-07-10,270.05,271.53,269.34,271.42,271.42,1257000.0
1022,Costco Wholesale Corporation,COST,2019-07-11,272.33,276.77,271.81,276.54,276.54,1985600.0
1023,Costco Wholesale Corporation,COST,2019-07-12,276.5,280.0,276.01,279.44,279.44,2046400.0
1024,Costco Wholesale Corporation,COST,2019-07-15,279.94,280.7,278.9,280.58,280.58,1568000.0
1025,Costco Wholesale Corporation,COST,2019-07-16,281.0,281.37,279.78,280.65,280.65,1379200.0
1026,Costco Wholesale Corporation,COST,2019-07-17,281.05,282.85,280.22,281.56,281.56,1716600.0
1027,Costco Wholesale Corporation,COST,2019-07-18,282.2,283.06,279.19,282.91,282.91,1696100.0
1028,Costco Wholesale Corporation,COST,2019-07-19,283.07,284.31,281.35,281.51,281.51,1607600.0
1029,Costco Wholesale Corporation,COST,2019-07-22,281.22,282.32,279.32,280.17,280.17,1459100.0
1030,Costco Wholesale Corporation,COST,2019-07-23,281.85,282.08,279.02,280.1,280.1,1117800.0
1031,Costco Wholesale Corporation,COST,2019-07-24,279.83,281.24,279.01,280.83,280.83,1257100.0
1032,Walmart,WMT,2019-06-20,109.82,110.49,109.28,110.32,110.32,5001500.0
1033,Walmart,WMT,2019-06-21,110.34,112.19,110.26,111.13,111.13,13178600.0
1034,Walmart,WMT,2019-06-24,111.49,112.22,111.03,111.24,111.24,6032800.0
1035,Walmart,WMT,2019-06-25,110.88,111.43,110.4,110.72,110.72,6105000.0
1036,Walmart,WMT,2019-06-26,110.85,111.08,110.1,110.16,110.16,4161700.0
1037,Walmart,WMT,2019-06-27,110.06,110.51,108.86,110.1,110.1,5481300.0
1038,Walmart,WMT,2019-06-28,110.55,111.51,110.24,110.49,110.49,6506700.0
1039,Walmart,WMT,2019-07-01,111.3,111.97,110.02,110.62,110.62,5514700.0
1040,Walmart,WMT,2019-07-02,110.83,111.61,110.34,111.6,111.6,4062900.0
1041,Walmart,WMT,2019-07-03,111.18,112.4,111.0,112.32,112.32,3207300.0
1042,Walmart,WMT,2019-07-05,112.0,112.24,111.21,111.98,111.98,3579400.0
1043,Walmart,WMT,2019-07-08,111.92,112.93,111.7,112.72,112.72,4715700.0
1044,Walmart,WMT,2019-07-09,112.89,113.38,112.6,112.88,112.88,5423400.0
1045,Walmart,WMT,2019-07-10,113.12,113.61,112.39,112.98,112.98,4579000.0
1046,Walmart,WMT,2019-07-11,113.34,113.94,113.02,113.92,113.92,3896600.0
1047,Walmart,WMT,2019-07-12,114.09,114.77,113.62,114.6,114.6,3743300.0
1048,Walmart,WMT,2019-07-15,114.67,115.08,114.45,114.98,114.98,3346000.0
1049,Walmart,WMT,2019-07-16,115.33,115.49,114.04,114.76,114.76,3488200.0
1050,Walmart,WMT,2019-07-17,114.81,115.17,114.2,114.6,114.6,2688500.0
1051,Walmart,WMT,2019-07-18,114.35,114.78,113.74,114.72,114.72,3224800.0
1052,Walmart,WMT,2019-07-19,115.0,115.31,113.86,113.9,113.9,3796300.0
1053,Walmart,WMT,2019-07-22,114.1,114.34,112.32,112.82,112.82,4516900.0
1054,Walmart,WMT,2019-07-23,113.12,113.2,111.57,112.09,112.09,5754200.0
1055,Walmart,WMT,2019-07-24,112.03,112.79,111.57,112.0,112.0,4177300.0
1056,"Zoom Video Communications, Inc.",ZM,2019-06-20,105.01,107.34,101.62,102.3,102.3,2460700.0
1057,"Zoom Video Communications, Inc.",ZM,2019-06-21,101.42,101.53,97.82,100.47,100.47,2972500.0
1058,"Zoom Video Communications, Inc.",ZM,2019-06-24,100.85,101.5,88.88,89.41,89.41,6011200.0
1059,"Zoom Video Communications, Inc.",ZM,2019-06-25,89.43,91.5,84.63,85.03,85.03,3744500.0
1060,"Zoom Video Communications, Inc.",ZM,2019-06-26,87.92,89.08,84.61,86.33,86.33,2680000.0
1061,"Zoom Video Communications, Inc.",ZM,2019-06-27,89.7,92.33,87.8,90.27,90.27,3019500.0
1062,"Zoom Video Communications, Inc.",ZM,2019-06-28,91.76,92.2,87.25,88.79,88.79,3228300.0
1063,"Zoom Video Communications, Inc.",ZM,2019-07-01,85.13,87.79,83.1,86.86,86.86,5326800.0
1064,"Zoom Video Communications, Inc.",ZM,2019-07-02,86.27,86.85,84.0,85.13,85.13,1866000.0
1065,"Zoom Video Communications, Inc.",ZM,2019-07-03,85.45,90.6,84.51,90.45,90.45,2706100.0
1066,"Zoom Video Communications, Inc.",ZM,2019-07-05,90.14,91.97,88.0,91.88,91.88,2582700.0
1067,"Zoom Video Communications, Inc.",ZM,2019-07-08,91.44,92.79,89.89,90.76,90.76,1793300.0
1068,"Zoom Video Communications, Inc.",ZM,2019-07-09,90.27,91.27,89.1,90.93,90.93,1557400.0
1069,"Zoom Video Communications, Inc.",ZM,2019-07-10,91.76,93.45,91.55,92.72,92.72,2059300.0
1070,"Zoom Video Communications, Inc.",ZM,2019-07-11,92.9,93.2,90.45,91.4,91.4,1784600.0
1071,"Zoom Video Communications, Inc.",ZM,2019-07-12,93.01,94.93,91.37,93.3,93.3,2689700.0
1072,"Zoom Video Communications, Inc.",ZM,2019-07-15,94.0,100.65,93.78,99.8,99.8,3835600.0
1073,"Zoom Video Communications, Inc.",ZM,2019-07-16,100.14,100.5,96.5,97.1,97.1,2120100.0
1074,"Zoom Video Communications, Inc.",ZM,2019-07-17,97.62,101.99,97.54,99.73,99.73,2314100.0
1075,"Zoom Video Communications, Inc.",ZM,2019-07-18,99.24,99.5,95.02,95.19,95.19,2035600.0
1076,"Zoom Video Communications, Inc.",ZM,2019-07-19,97.15,97.79,92.88,93.38,93.38,1747700.0
1077,"Zoom Video Communications, Inc.",ZM,2019-07-22,94.19,97.46,93.5,96.67,96.67,1483000.0
1078,"Zoom Video Communications, Inc.",ZM,2019-07-23,97.5,98.15,93.52,97.39,97.39,2241700.0
1079,"Zoom Video Communications, Inc.",ZM,2019-07-24,97.12,97.88,94.68,95.94,95.94,1283000.0
1080,"Alteryx, Inc.",AYX,2019-06-20,110.5,111.89,108.21,109.98,109.98,1148200.0
1081,"Alteryx, Inc.",AYX,2019-06-21,109.5,110.0,106.69,108.02,108.02,1072800.0
1082,"Alteryx, Inc.",AYX,2019-06-24,108.56,108.58,104.48,106.21,106.21,981400.0
1083,"Alteryx, Inc.",AYX,2019-06-25,106.5,107.13,103.37,104.12,104.12,910700.0
1084,"Alteryx, Inc.",AYX,2019-06-26,105.66,106.8,103.31,105.52,105.52,799200.0
1085,"Alteryx, Inc.",AYX,2019-06-27,106.32,108.66,105.85,107.53,107.53,679300.0
1086,"Alteryx, Inc.",AYX,2019-06-28,109.21,109.84,107.92,109.12,109.12,4231100.0
1087,"Alteryx, Inc.",AYX,2019-07-01,110.96,111.89,105.75,108.42,108.42,1050900.0
1088,"Alteryx, Inc.",AYX,2019-07-02,108.6,111.87,108.43,111.44,111.44,1254000.0
1089,"Alteryx, Inc.",AYX,2019-07-03,111.97,115.6,111.87,115.31,115.31,1659800.0
1090,"Alteryx, Inc.",AYX,2019-07-05,114.06,116.6,111.77,115.98,115.98,1427200.0
1091,"Alteryx, Inc.",AYX,2019-07-08,115.19,117.97,114.77,116.76,116.76,1113600.0
1092,"Alteryx, Inc.",AYX,2019-07-09,116.27,118.05,115.21,117.45,117.45,845600.0
1093,"Alteryx, Inc.",AYX,2019-07-10,118.0,119.26,116.83,117.32,117.32,898000.0
1094,"Alteryx, Inc.",AYX,2019-07-11,117.95,118.26,113.13,114.51,114.51,1753700.0
1095,"Alteryx, Inc.",AYX,2019-07-12,114.8,115.75,113.47,115.0,115.0,641100.0
1096,"Alteryx, Inc.",AYX,2019-07-15,115.0,117.7,113.81,116.78,116.78,1335500.0
1097,"Alteryx, Inc.",AYX,2019-07-16,116.78,117.28,114.24,114.54,114.54,596100.0
1098,"Alteryx, Inc.",AYX,2019-07-17,115.07,118.06,114.49,117.21,117.21,681300.0
1099,"Alteryx, Inc.",AYX,2019-07-18,116.27,117.6,114.45,116.0,116.0,598700.0
1100,"Alteryx, Inc.",AYX,2019-07-19,117.37,121.5,116.71,117.25,117.25,811300.0
1101,"Alteryx, Inc.",AYX,2019-07-22,118.0,119.91,117.55,117.78,117.78,762600.0
1102,"Alteryx, Inc.",AYX,2019-07-23,118.86,119.35,115.82,116.4,116.4,999000.0
1103,"Alteryx, Inc.",AYX,2019-07-24,116.07,121.25,115.25,120.61,120.61,1393500.0
1104,Invesco Dynamic Software ETF,PSJ,2019-06-20,98.55,99.02,97.49,98.18,98.18,92300.0
1105,Invesco Dynamic Software ETF,PSJ,2019-06-21,97.95,97.95,96.64,96.69,96.69,114800.0
1106,Invesco Dynamic Software ETF,PSJ,2019-06-24,96.93,97.25,95.54,95.75,95.75,84000.0
1107,Invesco Dynamic Software ETF,PSJ,2019-06-25,95.75,95.96,93.46,93.66,93.66,81900.0
1108,Invesco Dynamic Software ETF,PSJ,2019-06-26,94.42,95.15,93.54,93.6,93.6,42300.0
1109,Invesco Dynamic Software ETF,PSJ,2019-06-27,94.03,95.32,94.0,95.16,95.16,64700.0
1110,Invesco Dynamic Software ETF,PSJ,2019-06-28,95.53,95.95,94.94,95.83,95.83,58200.0
1111,Invesco Dynamic Software ETF,PSJ,2019-07-01,97.64,97.75,96.35,96.96,96.96,71600.0
1112,Invesco Dynamic Software ETF,PSJ,2019-07-02,96.9,97.92,96.83,97.87,97.87,53300.0
1113,Invesco Dynamic Software ETF,PSJ,2019-07-03,98.24,98.89,98.0,98.62,98.62,56100.0
1114,Invesco Dynamic Software ETF,PSJ,2019-07-05,98.14,99.01,97.15,98.99,98.99,52100.0
1115,Invesco Dynamic Software ETF,PSJ,2019-07-08,98.56,98.81,98.19,98.73,98.73,54700.0
1116,Invesco Dynamic Software ETF,PSJ,2019-07-09,98.4,99.44,98.34,99.43,99.43,70500.0
1117,Invesco Dynamic Software ETF,PSJ,2019-07-10,100.05,100.82,99.94,100.23,100.23,59300.0
1118,Invesco Dynamic Software ETF,PSJ,2019-07-11,100.78,100.78,99.78,100.35,100.35,38900.0
1119,Invesco Dynamic Software ETF,PSJ,2019-07-12,100.61,100.71,99.7,100.67,100.67,39300.0
1120,Invesco Dynamic Software ETF,PSJ,2019-07-15,100.99,101.26,100.25,101.23,101.23,67800.0
1121,Invesco Dynamic Software ETF,PSJ,2019-07-16,101.27,101.41,99.88,100.0,100.0,62400.0
1122,Invesco Dynamic Software ETF,PSJ,2019-07-17,100.14,100.79,100.1,100.27,100.27,75300.0
1123,Invesco Dynamic Software ETF,PSJ,2019-07-18,99.99,100.41,99.39,100.27,100.27,54200.0
1124,Invesco Dynamic Software ETF,PSJ,2019-07-19,100.85,101.3,99.59,99.59,99.59,32400.0
1125,Invesco Dynamic Software ETF,PSJ,2019-07-22,99.75,100.73,99.75,100.15,100.15,84200.0
1126,Invesco Dynamic Software ETF,PSJ,2019-07-23,100.72,100.72,98.98,99.95,99.95,76600.0
1127,Invesco Dynamic Software ETF,PSJ,2019-07-24,99.7,102.11,99.7,102.01,102.01,42800.0
1128,iShares Expanded Tech-Software Sector ETF,IGV,2019-06-20,222.32,223.58,220.38,222.26,222.26,880800.0
1129,iShares Expanded Tech-Software Sector ETF,IGV,2019-06-21,221.85,222.32,220.51,220.63,220.63,433400.0
1130,iShares Expanded Tech-Software Sector ETF,IGV,2019-06-24,221.05,221.8,219.19,219.6,219.6,401300.0
1131,iShares Expanded Tech-Software Sector ETF,IGV,2019-06-25,219.58,219.64,214.11,214.66,214.66,577900.0
1132,iShares Expanded Tech-Software Sector ETF,IGV,2019-06-26,216.02,217.55,214.83,214.87,214.87,650400.0
1133,iShares Expanded Tech-Software Sector ETF,IGV,2019-06-27,215.99,217.76,215.59,217.4,217.4,413900.0
1134,iShares Expanded Tech-Software Sector ETF,IGV,2019-06-28,218.5,218.77,216.61,218.46,218.46,322900.0
1135,iShares Expanded Tech-Software Sector ETF,IGV,2019-07-01,222.01,222.99,220.6,221.82,221.82,484000.0
1136,iShares Expanded Tech-Software Sector ETF,IGV,2019-07-02,221.95,223.12,221.36,223.12,223.12,412400.0
1137,iShares Expanded Tech-Software Sector ETF,IGV,2019-07-03,224.01,225.79,223.56,225.6,225.6,491600.0
1138,iShares Expanded Tech-Software Sector ETF,IGV,2019-07-05,224.13,225.35,221.74,225.2,225.2,463000.0
1139,iShares Expanded Tech-Software Sector ETF,IGV,2019-07-08,224.59,224.59,222.92,224.13,224.13,269600.0
1140,iShares Expanded Tech-Software Sector ETF,IGV,2019-07-09,223.3,225.43,223.22,225.28,225.28,358100.0
1141,iShares Expanded Tech-Software Sector ETF,IGV,2019-07-10,226.74,228.51,226.36,227.3,227.3,372100.0
1142,iShares Expanded Tech-Software Sector ETF,IGV,2019-07-11,227.57,229.04,226.93,228.59,228.59,214900.0
1143,iShares Expanded Tech-Software Sector ETF,IGV,2019-07-12,229.12,229.38,227.09,229.07,229.07,204000.0
1144,iShares Expanded Tech-Software Sector ETF,IGV,2019-07-15,229.45,229.57,227.4,228.94,228.94,446300.0
1145,iShares Expanded Tech-Software Sector ETF,IGV,2019-07-16,229.19,229.21,225.77,226.29,226.29,314100.0
1146,iShares Expanded Tech-Software Sector ETF,IGV,2019-07-17,226.0,228.12,225.56,226.78,226.78,290400.0
1147,iShares Expanded Tech-Software Sector ETF,IGV,2019-07-18,226.12,227.24,225.16,226.77,226.77,244800.0
